x_index,y_index,x_min_m,x_max_m,x_center_m,y_min_m,y_max_m,y_center_m,assert_count,yield_count,total_count,p_assert,masked
9,10,-1.75,-1.5,-1.625,-1.5,-1.25,-1.375,0,3,3,0.0,1
10,10,-1.5,-1.25,-1.375,-1.5,-1.25,-1.375,0,6,6,0.0,0
11,10,-1.25,-1.0,-1.125,-1.5,-1.25,-1.375,1,5,6,0.16666666666666666,0
12,10,-1.0,-0.75,-0.875,-1.5,-1.25,-1.375,3,2,5,0.6,0
13,10,-0.75,-0.5,-0.625,-1.5,-1.25,-1.375,3,4,7,0.42857142857142855,0
14,10,-0.5,-0.25,-0.375,-1.5,-1.25,-1.375,11,6,17,0.6470588235294118,0
15,10,-0.25,0.0,-0.125,-1.5,-1.25,-1.375,12,1,13,0.9230769230769231,0
16,10,0.0,0.25,0.125,-1.5,-1.25,-1.375,14,3,17,0.8235294117647058,0
17,10,0.25,0.5,0.375,-1.5,-1.25,-1.375,16,7,23,0.6956521739130435,0
18,10,0.5,0.75,0.625,-1.5,-1.25,-1.375,13,5,18,0.7222222222222222,0
19,10,0.75,1.0,0.875,-1.5,-1.25,-1.375,7,6,13,0.5384615384615384,0
20,10,1.0,1.25,1.125,-1.5,-1.25,-1.375,5,1,6,0.8333333333333334,0
21,10,1.25,1.5,1.375,-1.5,-1.25,-1.375,6,1,7,0.8571428571428571,0
22,10,1.5,1.75,1.625,-1.5,-1.25,-1.375,7,6,13,0.5384615384615384,0
23,10,1.75,2.0,1.875,-1.5,-1.25,-1.375,11,3,14,0.7857142857142857,0
24,10,2.0,2.25,2.125,-1.5,-1.25,-1.375,2,4,6,0.3333333333333333,0
25,10,2.25,2.5,2.375,-1.5,-1.25,-1.375,0,0,0,,1
26,10,2.5,2.75,2.625,-1.5,-1.25,-1.375,0,0,0,,1
27,10,2.75,3.0,2.875,-1.5,-1.25,-1.375,0,0,0,,1
28,10,3.0,3.25,3.125,-1.5,-1.25,-1.375,0,0,0,,1
29,10,3.25,3.5,3.375,-1.5,-1.25,-1.375,0,0,0,,1
30,10,3.5,3.75,3.625,-1.5,-1.25,-1.375,0,0,0,,1
31,10,3.75,4.0,3.875,-1.5,-1.25,-1.375,0,0,0,,1
0,11,-4.0,-3.75,-3.875,-1.25,-1.0,-1.125,0,0,0,,1
1,11,-3.75,-3.5,-3.625,-1.25,-1.0,-1.125,0,0,0,,1
2,11,-3.5,-3.25,-3.375,-1.25,-1.0,-1.125,0,0,0,,1
3,11,-3.25,-3.0,-3.125,-1.25,-1.0,-1.125,0,0,0,,1
4,11,-3.0,-2.75,-2.875,-1.25,-1.0,-1.125,0,0,0,,1
5,11,-2.75,-2.5,-2.625,-1.25,-1.0,-1.125,0,0,0,,1
6,11,-2.5,-2.25,-2.375,-1.25,-1.0,-1.125,0,0,0,,1
7,11,-2.25,-2.0,-2.125,-1.25,-1.0,-1.125,0,0,0,,1
8,11,-2.0,-1.75,-1.875,-1.25,-1.0,-1.125,0,2,2,0.0,1
9,11,-1.75,-1.5,-1.625,-1.25,-1.0,-1.125,1,4,5,0.2,0
10,11,-1.5,-1.25,-1.375,-1.25,-1.0,-1.125,0,7,7,0.0,0
11,11,-1.25,-1.0,-1.125,-1.25,-1.0,-1.125,1,5,6,0.16666666666666666,0
12,11,-1.0,-0.75,-0.875,-1.25,-1.0,-1.125,4,5,9,0.4444444444444444,0
13,11,-0.75,-0.5,-0.625,-1.25,-1.0,-1.125,12,7,19,0.631578947368421,0
14,11,-0.5,-0.25,-0.375,-1.25,-1.0,-1.125,16,3,19,0.8421052631578947,0
15,11,-0.25,0.0,-0.125,-1.25,-1.0,-1.125,17,3,20,0.85,0
16,11,0.0,0.25,0.125,-1.25,-1.0,-1.125,14,5,19,0.7368421052631579,0
17,11,0.25,0.5,0.375,-1.25,-1.0,-1.125,13,5,18,0.7222222222222222,0
18,11,0.5,0.75,0.625,-1.25,-1.0,-1.125,1,3,4,0.25,1
19,11,0.75,1.0,0.875,-1.25,-1.0,-1.125,0,1,1,0.0,1
20,11,1.0,1.25,1.125,-1.25,-1.0,-1.125,2,2,4,0.5,1
21,11,1.25,1.5,1.375,-1.25,-1.0,-1.125,2,1,3,0.6666666666666666,1
22,11,1.5,1.75,1.625,-1.25,-1.0,-1.125,7,4,11,0.6363636363636364,0
23,11,1.75,2.0,1.875,-1.25,-1.0,-1.125,10,1,11,0.9090909090909091,0
24,11,2.0,2.25,2.125,-1.25,-1.0,-1.125,3,0,3,1.0,1
25,11,2.25,2.5,2.375,-1.25,-1.0,-1.125,0,0,0,,1
26,11,2.5,2.75,2.625,-1.25,-1.0,-1.125,0,0,0,,1
27,11,2.75,3.0,2.875,-1.25,-1.0,-1.125,0,0,0,,1
28,11,3.0,3.25,3.125,-1.25,-1.0,-1.125,0,0,0,,1
29,11,3.25,3.5,3.375,-1.25,-1.0,-1.125,0,0,0,,1
30,11,3.5,3.75,3.625,-1.25,-1.0,-1.125,0,0,0,,1
31,11,3.75,4.0,3.875,-1.25,-1.0,-1.125,0,0,0,,1
0,12,-4.0,-3.75,-3.875,-1.0,-0.75,-0.875,0,0,0,,1
1,12,-3.75,-3.5,-3.625,-1.0,-0.75,-0.875,0,0,0,,1
2,12,-3.5,-3.25,-3.375,-1.0,-0.75,-0.875,0,0,0,,1
3,12,-3.25,-3.0,-3.125,-1.0,-0.75,-0.875,0,0,0,,1
4,12,-3.0,-2.75,-2.875,-1.0,-0.75,-0.875,0,0,0,,1
5,12,-2.75,-2.5,-2.625,-1.0,-0.75,-0.875,0,0,0,,1
6,12,-2.5,-2.25,-2.375,-1.0,-0.75,-0.875,0,0,0,,1
7,12,-2.25,-2.0,-2.125,-1.0,-0.75,-0.875,0,2,2,0.0,1
8,12,-2.0,-1.75,-1.875,-1.0,-0.75,-0.875,0,5,5,0.0,0
9,12,-1.75,-1.5,-1.625,-1.0,-0.75,-0.875,1,12,13,0.07692307692307693,0
10,12,-1.5,-1.25,-1.375,-1.0,-0.75,-0.875,4,13,17,0.23529411764705882,0
11,12,-1.25,-1.0,-1.125,-1.0,-0.75,-0.875,6,6,12,0.5,0
12,12,-1.0,-0.75,-0.875,-1.0,-0.75,-0.875,15,8,23,0.6521739130434783,0
13,12,-0.75,-0.5,-0.625,-1.0,-0.75,-0.875,14,5,19,0.7368421052631579,0
14,12,-0.5,-0.25,-0.375,-1.0,-0.75,-0.875,3,0,3,1.0,1
15,12,-0.25,0.0,-0.125,-1.0,-0.75,-0.875,0,0,0,,1
16,12,0.0,0.25,0.125,-1.0,-0.75,-0.875,0,1,1,0.0,1
17,12,0.25,0.5,0.375,-1.0,-0.75,-0.875,0,0,0,,1
18,12,0.5,0.75,0.625,-1.0,-0.75,-0.875,1,5,6,0.16666666666666666,0
19,12,0.75,1.0,0.875,-1.0,-0.75,-0.875,1,3,4,0.25,1
20,12,1.0,1.25,1.125,-1.0,-0.75,-0.875,3,0,3,1.0,1
21,12,1.25,1.5,1.375,-1.0,-0.75,-0.875,6,0,6,1.0,0
22,12,1.5,1.75,1.625,-1.0,-0.75,-0.875,11,4,15,0.7333333333333333,0
23,12,1.75,2.0,1.875,-1.0,-0.75,-0.875,3,1,4,0.75,1
24,12,2.0,2.25,2.125,-1.0,-0.75,-0.875,0,0,0,,1
25,12,2.25,2.5,2.375,-1.0,-0.75,-0.875,0,0,0,,1
26,12,2.5,2.75,2.625,-1.0,-0.75,-0.875,0,0,0,,1
27,12,2.75,3.0,2.875,-1.0,-0.75,-0.875,0,0,0,,1
28,12,3.0,3.25,3.125,-1.0,-0.75,-0.875,0,0,0,,1
29,12,3.25,3.5,3.375,-1.0,-0.75,-0.875,0,0,0,,1
30,12,3.5,3.75,3.625,-1.0,-0.75,-0.875,0,0,0,,1
31,12,3.75,4.0,3.875,-1.0,-0.75,-0.875,0,0,0,,1
0,13,-4.0,-3.75,-3.875,-0.75,-0.5,-0.625,0,0,0,,1
1,13,-3.75,-3.5,-3.625,-0.75,-0.5,-0.625,0,0,0,,1
2,13,-3.5,-3.25,-3.375,-0.75,-0.5,-0.625,0,0,0,,1
3,13,-3.25,-3.0,-3.125,-0.75,-0.5,-0.625,0,0,0,,1
4,13,-3.0,-2.75,-2.875,-0.75,-0.5,-0.625,0,0,0,,1
5,13,-2.75,-2.5,-2.625,-0.75,-0.5,-0.625,1,0,1,1.0,1
6,13,-2.5,-2.25,-2.375,-0.75,-0.5,-0.625,2,1,3,0.6666666666666666,1
7,13,-2.25,-2.0,-2.125,-0.75,-0.5,-0.625,1,3,4,0.25,1
8,13,-2.0,-1.75,-1.875,-0.75,-0.5,-0.625,5,10,15,0.3333333333333333,0
9,13,-1.75,-1.5,-1.625,-0.75,-0.5,-0.625,5,14,19,0.2631578947368421,0
10,13,-1.5,-1.25,-1.375,-0.75,-0.5,-0.625,5,6,11,0.45454545454545453,0
11,13,-1.25,-1.0,-1.125,-0.75,-0.5,-0.625,14,1,15,0.9333333333333333,0
12,13,-1.0,-0.75,-0.875,-0.75,-0.5,-0.625,15,5,20,0.75,0
13,13,-0.75,-0.5,-0.625,-0.75,-0.5,-0.625,3,0,3,1.0,1
14,13,-0.5,-0.25,-0.375,-0.75,-0.5,-0.625,0,0,0,,1
15,13,-0.25,0.0,-0.125,-0.75,-0.5,-0.625,0,0,0,,1
16,13,0.0,0.25,0.125,-0.75,-0.5,-0.625,0,0,0,,1
17,13,0.25,0.5,0.375,-0.75,-0.5,-0.625,0,0,0,,1
18,13,0.5,0.75,0.625,-0.75,-0.5,-0.625,0,1,1,0.0,1
19,13,0.75,1.0,0.875,-0.75,-0.5,-0.625,2,5,7,0.2857142857142857,0
20,13,1.0,1.25,1.125,-0.75,-0.5,-0.625,6,0,6,1.0,0
21,13,1.25,1.5,1.375,-0.75,-0.5,-0.625,6,4,10,0.6,0
22,13,1.5,1.75,1.625,-0.75,-0.5,-0.625,9,0,9,1.0,0
23,13,1.75,2.0,1.875,-0.75,-0.5,-0.625,3,1,4,0.75,1
24,13,2.0,2.25,2.125,-0.75,-0.5,-0.625,4,0,4,1.0,1
25,13,2.25,2.5,2.375,-0.75,-0.5,-0.625,5,1,6,0.8333333333333334,0
26,13,2.5,2.75,2.625,-0.75,-0.5,-0.625,0,0,0,,1
27,13,2.75,3.0,2.875,-0.75,-0.5,-0.625,0,0,0,,1
28,13,3.0,3.25,3.125,-0.75,-0.5,-0.625,0,0,0,,1
29,13,3.25,3.5,3.375,-0.75,-0.5,-0.625,0,0,0,,1
30,13,3.5,3.75,3.625,-0.75,-0.5,-0.625,0,0,0,,1
31,13,3.75,4.0,3.875,-0.75,-0.5,-0.625,0,0,0,,1
0,14,-4.0,-3.75,-3.875,-0.5,-0.25,-0.375,0,0,0,,1
1,14,-3.75,-3.5,-3.625,-0.5,-0.25,-0.375,0,0,0,,1
2,14,-3.5,-3.25,-3.375,-0.5,-0.25,-0.375,0,0,0,,1
3,14,-3.25,-3.0,-3.125,-0.5,-0.25,-0.375,1,0,1,1.0,1
4,14,-3.0,-2.75,-2.875,-0.5,-0.25,-0.375,2,0,2,1.0,1
5,14,-2.75,-2.5,-2.625,-0.5,-0.25,-0.375,0,0,0,,1
6,14,-2.5,-2.25,-2.375,-0.5,-0.25,-0.375,0,2,2,0.0,1
7,14,-2.25,-2.0,-2.125,-0.5,-0.25,-0.375,3,1,4,0.75,1
8,14,-2.0,-1.75,-1.875,-0.5,-0.25,-0.375,5,1,6,0.8333333333333334,0
9,14,-1.75,-1.5,-1.625,-0.5,-0.25,-0.375,13,12,25,0.52,0
10,14,-1.5,-1.25,-1.375,-0.5,-0.25,-0.375,16,10,26,0.6153846153846154,0
11,14,-1.25,-1.0,-1.125,-0.5,-0.25,-0.375,23,3,26,0.8846153846153846,0
12,14,-1.0,-0.75,-0.875,-0.5,-0.25,-0.375,14,4,18,0.7777777777777778,0
13,14,-0.75,-0.5,-0.625,-0.5,-0.25,-0.375,0,0,0,,1
14,14,-0.5,-0.25,-0.375,-0.5,-0.25,-0.375,0,0,0,,1
15,14,-0.25,0.0,-0.125,-0.5,-0.25,-0.375,0,0,0,,1
16,14,0.0,0.25,0.125,-0.5,-0.25,-0.375,0,0,0,,1
17,14,0.25,0.5,0.375,-0.5,-0.25,-0.375,0,0,0,,1
18,14,0.5,0.75,0.625,-0.5,-0.25,-0.375,0,0,0,,1
19,14,0.75,1.0,0.875,-0.5,-0.25,-0.375,1,1,2,0.5,1
20,14,1.0,1.25,1.125,-0.5,-0.25,-0.375,12,5,17,0.7058823529411765,0
21,14,1.25,1.5,1.375,-0.5,-0.25,-0.375,6,4,10,0.6,0
22,14,1.5,1.75,1.625,-0.5,-0.25,-0.375,6,0,6,1.0,0
23,14,1.75,2.0,1.875,-0.5,-0.25,-0.375,7,1,8,0.875,0
24,14,2.0,2.25,2.125,-0.5,-0.25,-0.375,12,0,12,1.0,0
25,14,2.25,2.5,2.375,-0.5,-0.25,-0.375,2,3,5,0.4,0
26,14,2.5,2.75,2.625,-0.5,-0.25,-0.375,0,0,0,,1
27,14,2.75,3.0,2.875,-0.5,-0.25,-0.375,0,0,0,,1
28,14,3.0,3.25,3.125,-0.5,-0.25,-0.375,0,0,0,,1
29,14,3.25,3.5,3.375,-0.5,-0.25,-0.375,0,0,0,,1
30,14,3.5,3.75,3.625,-0.5,-0.25,-0.375,0,0,0,,1
31,14,3.75,4.0,3.875,-0.5,-0.25,-0.375,0,0,0,,1
0,15,-4.0,-3.75,-3.875,-0.25,0.0,-0.125,0,0,0,,1
1,15,-3.75,-3.5,-3.625,-0.25,0.0,-0.125,0,0,0,,1
2,15,-3.5,-3.25,-3.375,-0.25,0.0,-0.125,0,0,0,,1
3,15,-3.25,-3.0,-3.125,-0.25,0.0,-0.125,0,0,0,,1
4,15,-3.0,-2.75,-2.875,-0.25,0.0,-0.125,0,0,0,,1
5,15,-2.75,-2.5,-2.625,-0.25,0.0,-0.125,2,0,2,1.0,1
6,15,-2.5,-2.25,-2.375,-0.25,0.0,-0.125,3,1,4,0.75,1
7,15,-2.25,-2.0,-2.125,-0.25,0.0,-0.125,6,1,7,0.8571428571428571,0
8,15,-2.0,-1.75,-1.875,-0.25,0.0,-0.125,3,3,6,0.5,0
9,15,-1.75,-1.5,-1.625,-0.25,0.0,-0.125,14,13,27,0.5185185185185185,0
10,15,-1.5,-1.25,-1.375,-0.25,0.0,-0.125,11,20,31,0.3548387096774194,0
11,15,-1.25,-1.0,-1.125,-0.25,0.0,-0.125,24,13,37,0.6486486486486487,0
12,15,-1.0,-0.75,-0.875,-0.25,0.0,-0.125,0,0,0,,1
13,15,-0.75,-0.5,-0.625,-0.25,0.0,-0.125,0,0,0,,1
14,15,-0.5,-0.25,-0.375,-0.25,0.0,-0.125,0,0,0,,1
15,15,-0.25,0.0,-0.125,-0.25,0.0,-0.125,0,0,0,,1
16,15,0.0,0.25,0.125,-0.25,0.0,-0.125,0,0,0,,1
17,15,0.25,0.5,0.375,-0.25,0.0,-0.125,0,0,0,,1
18,15,0.5,0.75,0.625,-0.25,0.0,-0.125,0,0,0,,1
19,15,0.75,1.0,0.875,-0.25,0.0,-0.125,0,0,0,,1
20,15,1.0,1.25,1.125,-0.25,0.0,-0.125,14,3,17,0.8235294117647058,0
21,15,1.25,1.5,1.375,-0.25,0.0,-0.125,7,5,12,0.5833333333333334,0
22,15,1.5,1.75,1.625,-0.25,0.0,-0.125,10,1,11,0.9090909090909091,0
23,15,1.75,2.0,1.875,-0.25,0.0,-0.125,7,1,8,0.875,0
24,15,2.0,2.25,2.125,-0.25,0.0,-0.125,0,3,3,0.0,1
25,15,2.25,2.5,2.375,-0.25,0.0,-0.125,0,2,2,0.0,1
26,15,2.5,2.75,2.625,-0.25,0.0,-0.125,0,0,0,,1
27,15,2.75,3.0,2.875,-0.25,0.0,-0.125,0,0,0,,1
28,15,3.0,3.25,3.125,-0.25,0.0,-0.125,0,0,0,,1
29,15,3.25,3.5,3.375,-0.25,0.0,-0.125,0,0,0,,1
30,15,3.5,3.75,3.625,-0.25,0.0,-0.125,0,0,0,,1
31,15,3.75,4.0,3.875,-0.25,0.0,-0.125,0,0,0,,1
0,16,-4.0,-3.75,-3.875,0.0,0.25,0.125,0,0,0,,1
1,16,-3.75,-3.5,-3.625,0.0,0.25,0.125,0,0,0,,1
2,16,-3.5,-3.25,-3.375,0.0,0.25,0.125,0,0,0,,1
3,16,-3.25,-3.0,-3.125,0.0,0.25,0.125,0,0,0,,1
4,16,-3.0,-2.75,-2.875,0.0,0.25,0.125,2,0,2,1.0,1
5,16,-2.75,-2.5,-2.625,0.0,0.25,0.125,1,0,1,1.0,1
6,16,-2.5,-2.25,-2.375,0.0,0.25,0.125,7,0,7,1.0,0
7,16,-2.25,-2.0,-2.125,0.0,0.25,0.125,9,5,14,0.6428571428571429,0
8,16,-2.0,-1.75,-1.875,0.0,0.25,0.125,10,0,10,1.0,0
9,16,-1.75,-1.5,-1.625,0.0,0.25,0.125,6,16,22,0.2727272727272727,0
10,16,-1.5,-1.25,-1.375,0.0,0.25,0.125,11,19,30,0.36666666666666664,0
11,16,-1.25,-1.0,-1.125,0.0,0.25,0.125,25,11,36,0.6944444444444444,0
12,16,-1.0,-0.75,-0.875,0.0,0.25,0.125,0,1,1,0.0,1
13,16,-0.75,-0.5,-0.625,0.0,0.25,0.125,0,0,0,,1
14,16,-0.5,-0.25,-0.375,0.0,0.25,0.125,0,0,0,,1
15,16,-0.25,0.0,-0.125,0.0,0.25,0.125,0,0,0,,1
16,16,0.0,0.25,0.125,0.0,0.25,0.125,0,0,0,,1
17,16,0.25,0.5,0.375,0.0,0.25,0.125,0,0,0,,1
18,16,0.5,0.75,0.625,0.0,0.25,0.125,0,0,0,,1
19,16,0.75,1.0,0.875,0.0,0.25,0.125,1,0,1,1.0,1
20,16,1.0,1.25,1.125,0.0,0.25,0.125,12,12,24,0.5,0
21,16,1.25,1.5,1.375,0.0,0.25,0.125,12,1,13,0.9230769230769231,0
22,16,1.5,1.75,1.625,0.0,0.25,0.125,9,3,12,0.75,0
23,16,1.75,2.0,1.875,0.0,0.25,0.125,1,6,7,0.14285714285714285,0
24,16,2.0,2.25,2.125,0.0,0.25,0.125,0,2,2,0.0,1
25,16,2.25,2.5,2.375,0.0,0.25,0.125,0,2,2,0.0,1
26,16,2.5,2.75,2.625,0.0,0.25,0.125,0,0,0,,1
27,16,2.75,3.0,2.875,0.0,0.25,0.125,0,0,0,,1
28,16,3.0,3.25,3.125,0.0,0.25,0.125,0,0,0,,1
29,16,3.25,3.5,3.375,0.0,0.25,0.125,0,0,0,,1
30,16,3.5,3.75,3.625,0.0,0.25,0.125,0,0,0,,1
31,16,3.75,4.0,3.875,0.0,0.25,0.125,0,0,0,,1
0,17,-4.0,-3.75,-3.875,0.25,0.5,0.375,0,0,0,,1
1,17,-3.75,-3.5,-3.625,0.25,0.5,0.375,0,0,0,,1
2,17,-3.5,-3.25,-3.375,0.25,0.5,0.375,1,0,1,1.0,1
3,17,-3.25,-3.0,-3.125,0.25,0.5,0.375,1,0,1,1.0,1
4,17,-3.0,-2.75,-2.875,0.25,0.5,0.375,4,0,4,1.0,1
5,17,-2.75,-2.5,-2.625,0.25,0.5,0.375,8,0,8,1.0,0
6,17,-2.5,-2.25,-2.375,0.25,0.5,0.375,8,2,10,0.8,0
7,17,-2.25,-2.0,-2.125,0.25,0.5,0.375,4,2,6,0.6666666666666666,0
8,17,-2.0,-1.75,-1.875,0.25,0.5,0.375,6,4,10,0.6,0
9,17,-1.75,-1.5,-1.625,0.25,0.5,0.375,7,15,22,0.3181818181818182,0
10,17,-1.5,-1.25,-1.375,0.25,0.5,0.375,22,12,34,0.6470588235294118,0
11,17,-1.25,-1.0,-1.125,0.25,0.5,0.375,28,5,33,0.8484848484848485,0
12,17,-1.0,-0.75,-0.875,0.25,0.5,0.375,8,8,16,0.5,0
13,17,-0.75,-0.5,-0.625,0.25,0.5,0.375,0,0,0,,1
14,17,-0.5,-0.25,-0.375,0.25,0.5,0.375,0,0,0,,1
15,17,-0.25,0.0,-0.125,0.25,0.5,0.375,0,0,0,,1
16,17,0.0,0.25,0.125,0.25,0.5,0.375,0,0,0,,1
17,17,0.25,0.5,0.375,0.25,0.5,0.375,0,0,0,,1
18,17,0.5,0.75,0.625,0.25,0.5,0.375,0,0,0,,1
19,17,0.75,1.0,0.875,0.25,0.5,0.375,12,0,12,1.0,0
20,17,1.0,1.25,1.125,0.25,0.5,0.375,14,14,28,0.5,0
21,17,1.25,1.5,1.375,0.25,0.5,0.375,14,1,15,0.9333333333333333,0
22,17,1.5,1.75,1.625,0.25,0.5,0.375,3,1,4,0.75,1
23,17,1.75,2.0,1.875,0.25,0.5,0.375,0,3,3,0.0,1
24,17,2.0,2.25,2.125,0.25,0.5,0.375,0,4,4,0.0,1
25,17,2.25,2.5,2.375,0.25,0.5,0.375,0,6,6,0.0,0
26,17,2.5,2.75,2.625,0.25,0.5,0.375,0,0,0,,1
27,17,2.75,3.0,2.875,0.25,0.5,0.375,0,0,0,,1
28,17,3.0,3.25,3.125,0.25,0.5,0.375,0,0,0,,1
29,17,3.25,3.5,3.375,0.25,0.5,0.375,0,0,0,,1
30,17,3.5,3.75,3.625,0.25,0.5,0.375,0,0,0,,1
31,17,3.75,4.0,3.875,0.25,0.5,0.375,0,0,0,,1
0,18,-4.0,-3.75,-3.875,0.5,0.75,0.625,0,0,0,,1
1,18,-3.75,-3.5,-3.625,0.5,0.75,0.625,0,0,0,,1
2,18,-3.5,-3.25,-3.375,0.5,0.75,0.625,0,0,0,,1
3,18,-3.25,-3.0,-3.125,0.5,0.75,0.625,4,0,4,1.0,1
4,18,-3.0,-2.75,-2.875,0.5,0.75,0.625,4,0,4,1.0,1
5,18,-2.75,-2.5,-2.625,0.5,0.75,0.625,2,0,2,1.0,1
6,18,-2.5,-2.25,-2.375,0.5,0.75,0.625,0,0,0,,1
7,18,-2.25,-2.0,-2.125,0.5,0.75,0.625,5,0,5,1.0,0
8,18,-2.0,-1.75,-1.875,0.5,0.75,0.625,5,2,7,0.7142857142857143,0
9,18,-1.75,-1.5,-1.625,0.5,0.75,0.625,11,5,16,0.6875,0
10,18,-1.5,-1.25,-1.375,0.5,0.75,0.625,23,12,35,0.6571428571428571,0
11,18,-1.25,-1.0,-1.125,0.5,0.75,0.625,18,3,21,0.8571428571428571,0
12,18,-1.0,-0.75,-0.875,0.5,0.75,0.625,8,9,17,0.47058823529411764,0
13,18,-0.75,-0.5,-0.625,0.5,0.75,0.625,0,0,0,,1
14,18,-0.5,-0.25,-0.375,0.5,0.75,0.625,0,0,0,,1
15,18,-0.25,0.0,-0.125,0.5,0.75,0.625,0,0,0,,1
16,18,0.0,0.25,0.125,0.5,0.75,0.625,0,0,0,,1
17,18,0.25,0.5,0.375,0.5,0.75,0.625,0,0,0,,1
18,18,0.5,0.75,0.625,0.5,0.75,0.625,3,0,3,1.0,1
19,18,0.75,1.0,0.875,0.5,0.75,0.625,38,0,38,1.0,0
20,18,1.0,1.25,1.125,0.5,0.75,0.625,16,9,25,0.64,0
21,18,1.25,1.5,1.375,0.5,0.75,0.625,10,9,19,0.5263157894736842,0
22,18,1.5,1.75,1.625,0.5,0.75,0.625,0,7,7,0.0,0
23,18,1.75,2.0,1.875,0.5,0.75,0.625,0,11,11,0.0,0
24,18,2.0,2.25,2.125,0.5,0.75,0.625,0,11,11,0.0,0
25,18,2.25,2.5,2.375,0.5,0.75,0.625,0,5,5,0.0,0
26,18,2.5,2.75,2.625,0.5,0.75,0.625,0,0,0,,1
27,18,2.75,3.0,2.875,0.5,0.75,0.625,0,0,0,,1
28,18,3.0,3.25,3.125,0.5,0.75,0.625,0,0,0,,1
29,18,3.25,3.5,3.375,0.5,0.75,0.625,0,0,0,,1
30,18,3.5,3.75,3.625,0.5,0.75,0.625,0,0,0,,1
31,18,3.75,4.0,3.875,0.5,0.75,0.625,0,0,0,,1
0,19,-4.0,-3.75,-3.875,0.75,1.0,0.875,0,0,0,,1
1,19,-3.75,-3.5,-3.625,0.75,1.0,0.875,0,0,0,,1
2,19,-3.5,-3.25,-3.375,0.75,1.0,0.875,1,0,1,1.0,1
3,19,-3.25,-3.0,-3.125,0.75,1.0,0.875,0,0,0,,1
4,19,-3.0,-2.75,-2.875,0.75,1.0,0.875,0,0,0,,1
5,19,-2.75,-2.5,-2.625,0.75,1.0,0.875,0,0,0,,1
6,19,-2.5,-2.25,-2.375,0.75,1.0,0.875,0,0,0,,1
7,19,-2.25,-2.0,-2.125,0.75,1.0,0.875,7,0,7,1.0,0
8,19,-2.0,-1.75,-1.875,0.75,1.0,0.875,8,3,11,0.7272727272727273,0
9,19,-1.75,-1.5,-1.625,0.75,1.0,0.875,8,4,12,0.6666666666666666,0
10,19,-1.5,-1.25,-1.375,0.75,1.0,0.875,23,7,30,0.7666666666666667,0
11,19,-1.25,-1.0,-1.125,0.75,1.0,0.875,4,12,16,0.25,0
12,19,-1.0,-0.75,-0.875,0.75,1.0,0.875,25,7,32,0.78125,0
13,19,-0.75,-0.5,-0.625,0.75,1.0,0.875,4,3,7,0.5714285714285714,0
14,19,-0.5,-0.25,-0.375,0.75,1.0,0.875,0,2,2,0.0,1
15,19,-0.25,0.0,-0.125,0.75,1.0,0.875,0,0,0,,1
16,19,0.0,0.25,0.125,0.75,1.0,0.875,0,0,0,,1
17,19,0.25,0.5,0.375,0.75,1.0,0.875,0,0,0,,1
18,19,0.5,0.75,0.625,0.75,1.0,0.875,18,0,18,1.0,0
19,19,0.75,1.0,0.875,0.75,1.0,0.875,34,8,42,0.8095238095238095,0
20,19,1.0,1.25,1.125,0.75,1.0,0.875,9,6,15,0.6,0
21,19,1.25,1.5,1.375,0.75,1.0,0.875,7,5,12,0.5833333333333334,0
22,19,1.5,1.75,1.625,0.75,1.0,0.875,0,14,14,0.0,0
23,19,1.75,2.0,1.875,0.75,1.0,0.875,0,5,5,0.0,0
24,19,2.0,2.25,2.125,0.75,1.0,0.875,0,1,1,0.0,1
25,19,2.25,2.5,2.375,0.75,1.0,0.875,0,1,1,0.0,1
26,19,2.5,2.75,2.625,0.75,1.0,0.875,0,0,0,,1
27,19,2.75,3.0,2.875,0.75,1.0,0.875,0,0,0,,1
28,19,3.0,3.25,3.125,0.75,1.0,0.875,0,0,0,,1
29,19,3.25,3.5,3.375,0.75,1.0,0.875,0,0,0,,1
30,19,3.5,3.75,3.625,0.75,1.0,0.875,0,0,0,,1
31,19,3.75,4.0,3.875,0.75,1.0,0.875,0,0,0,,1
0,20,-4.0,-3.75,-3.875,1.0,1.25,1.125,0,0,0,,1
1,20,-3.75,-3.5,-3.625,1.0,1.25,1.125,0,0,0,,1
2,20,-3.5,-3.25,-3.375,1.0,1.25,1.125,0,0,0,,1
3,20,-3.25,-3.0,-3.125,1.0,1.25,1.125,0,0,0,,1
4,20,-3.0,-2.75,-2.875,1.0,1.25,1.125,0,1,1,0.0,1
5,20,-2.75,-2.5,-2.625,1.0,1.25,1.125,0,1,1,0.0,1
6,20,-2.5,-2.25,-2.375,1.0,1.25,1.125,1,0,1,1.0,1
7,20,-2.25,-2.0,-2.125,1.0,1.25,1.125,3,0,3,1.0,1
8,20,-2.0,-1.75,-1.875,1.0,1.25,1.125,3,1,4,0.75,1
